dataverse,article,date,year,journal
AJPS,Replication data for: Informing the Electorate? How Party Cues and Policy Information Affect Public Opinion about Initiatives,2015-03-29,2015,ajps
AJPS,Replication data for: Separating the Shirkers from the Workers? Making Sure Respondents Pay Attention on Self-Administered Surveys,2015-03-29,2015,ajps
AJPS,"Replication data for: An Integrated Theory of Budgetay Politics and Some Empirical Tests: the US National Budget, 1791-2010",2015-03-29,2015,ajps
AJPS,"Replication data for: How governments shape the risk of civil violence: India’s federal reorganization, 1950–56",2015-03-29,2015,ajps
AJPS,Replication data for: A Primary Cause of Partisanship?,2015-03-29,2015,ajps
AJPS,Replication data for: Identifying Irregularities in Mexican Local Elections,2015-03-29,2015,ajps
AJPS,Replication data for: Social Esteem and Participation in Contentious Politics: A Field Experiment at an LGBT Pride Rally,2015-03-29,2015,ajps
AJPS,Replication data for: Making it Personal: Regime Type and Nuclear Proliferation,2015-03-29,2015,ajps
AJPS,Replication data for: Dollars on the Sidewalk: Should U.S. Presidential Candidates Advertise in Uncontested States?,2015-03-29,2015,ajps
AJPS,Replication data for: Ethnic Politics and Women's Empowerment in Africa: Ministerial Appointments to Executive Cabinets,2015-03-29,2015,ajps
AJPS,Replication data for: A Primary Cause of Partisanship? Nomination Systems and Legislator Ideology,2015-03-29,2015,ajps
AJPS,"Replication data for: Size, Democracy, and the Economic Costs of Running the Political System",2015-03-29,2015,ajps
AJPS,Replication data for: Civil War and Social Cohesion: Lab-in-the-Field Evidence from Nepal,2015-03-29,2015,ajps
AJPS,Replication data for: Tracing the Flow of Policy Ideas in Legislatures: A Text Reuse Approach,2015-03-24,2015,ajps
AJPS,Replication data for: Can Incarcerated Felons Be (Re)integrated into the Political System? Results from a Field Experiment,2015-03-24,2015,ajps
AJPS,Replication data for: The Productivity Consequences of Political Turnover: Firm-Level Evidence from Ukraine's Orange Revolution,2015-03-24,2015,ajps
AJPS,Replication data for: Everything to Everyone: The Electoral Consequences of Broad Policy Appeals in Europe,2015-03-24,2015,ajps
AJPS,Replication data for: Candidates or Districts? Reevaluating the Role of Race in Voter Turnout,2015-03-24,2015,ajps
AJPS,Replication data for: The Primacy of Race in the Geography of Income-Based Voting: New Evidence from Public Voting Records,2015-03-24,2015,ajps
AJPS,Replication data for: The Achilles Heel of Plurality Systems: Geography and Representation in Multi-Party Democracies,2015-03-24,2015,ajps
AJPS,Replication data for: Legislative Veto Players and the Effects of International Human Rights Agreements,2015-03-24,2015,ajps
AJPS,Replication data for: How Aspiration to Office Conditions the Impact of Government Participation on Party Platform Change,2015-03-24,2015,ajps
AJPS,Replication data for: Institutional Characteristics and Regime Survival: Why Are Semi-Democracies Less Durable Than Autocracies and Democracies?,2015-03-24,2015,ajps
AJPS,Replication data for: Reassessing Schoenfeld Residual Tests of Proportional Hazards in Political Science Event History Analyses,2015-03-24,2015,ajps
AJPS,Replication data for: Emotional Substrates of White Racial Attitudes,2015-03-24,2015,ajps
AJPS,"Replication data for: Competency Costs in Foreign Affairs: Presidential Performance in International Conflicts and Domestic Legislative Success, 1953-2001",2015-03-24,2015,ajps
AJPS,Replication data for: Signaling Alliance Commitments: Hand-Tying and Sunk Costs in Extended Nuclear Deterrence,2015-03-24,2015,ajps
AJPS,"Replication data for: Rising to the Top: Gender, Political Performance, and Party Leadership in Parliamentary Democracies",2015-03-24,2015,ajps
AJPS,Replication data for: The Influence of News Media on Political Elites: Investigating Strategic Responsiveness in Congress,2015-03-24,2015,ajps
AJPS,Replication data for: When Government Subsidizes Its Own: Collective Bargaining Laws as Agents of Political Mobilization,2015-03-23,2015,ajps
AJPS,Replication data for: The Effect of Fact-Checking on Elites: A Field Experiment on U.S. State Legislators,2015-03-23,2015,ajps
AJPS,Replication data for: Social Protest and Policy Attitudes: The Case of the 2006 Immigrant Rallies,2015-03-23,2015,ajps
AJPS,Replication data for: Women Don't Run? Election Aversion and Candidate Entry,2015-03-23,2015,ajps
AJPS,Replication data for: Priming Predispositions and Changing Policy Positions,2015-03-23,2015,ajps
AJPS,Replication data for: What Makes An Agency Independent,2015-03-23,2015,ajps
AJPS,Replication data for: Explaining Explanations: How Legislators Explain their Policy Positions and How Citizens React,2015-03-23,2015,ajps
AJPS,Replication data for: Into the Words: Using Statutory Text to Explore the Impact of Federal Courts on State Policy Diffusion,2015-03-23,2015,ajps
AJPS,Replication data for: Fear and Loathing Across Party Lines: New Evidence on Group Polarization,2015-03-23,2015,ajps
AJPS,Replication data for: The Nature of Legal Change on the U.S. Supreme Court: Jurisprudential Regimes Theory and Its Alternatives,2015-03-22,2015,ajps
AJPS,Replication data for: The Effect of Inequality and Social Identity on Party Strategies,2015-03-22,2015,ajps
AJPS,Replication data for: The Temporary Importance of Role Models for Women's Political Representation,2015-03-22,2015,ajps
AJPS,Replication data for: Causes of Non-Compliance with International Law: A Field Experiment on Anonymous Incorporation,2015-03-22,2015,ajps
AJPS,Replication data for: When do the Rich Vote Less than the Poor and Why? Explaining Turnout Inequality across the World,2015-03-22,2015,ajps
AJPS,Replication data for: Responsibility Attribution for Collective Decision Makers,2015-03-22,2015,ajps
AJPS,"Replication data for: Its (Change in) the (Future) Economy, Stupid: Economic Indicators, the Media and Public Opinion",2015-03-22,2015,ajps
AJPS,Replication data for: Chief Justice Roberts’ Health Care Decision Disrobed: The Microfoundations of the Supreme Court’s Legitimacy,2015-03-22,2015,ajps
AJPS,Replication data for: Using Qualitative Information to Improve Causal Inference,2015-03-22,2015,ajps
AJPS,Replication data for: Using Bayesian Aldrich-McKelvey Scaling to Study Citizens' Ideological Preferences and Perceptions,2015-03-22,2015,ajps
AJPS,Replication data for: Testing What Matters (If You Must Test at All): A Context-Driven Approach to Substantive and Statistical Significance,2015-03-22,2015,ajps
AJPS,Replication data for: Connecting the Candidates: Consultant Networks and the Diffusion of Campaign Strategy in American Congressional Elections,2015-03-22,2015,ajps
AJPS,Replication data for: No News is News: Non-Ignorable Non-Response in Roll-Call Data Analysis,2015-03-22,2015,ajps
AJPS,Replication data for: Dissolution Threats and Legislative Bargaining,2015-03-22,2015,ajps
AJPS,Replication data for: Political Reinforcement: How Rising Inequality Curbs Manifested Welfare Generosity,2015-03-19,2015,ajps
AJPS,Replication data for: A Checkpoint Effect? Evidence from a Natural Experiment on Travel Restrictions in the West Bank.,2015-03-19,2015,ajps
AJPS,Replication data for: Assortative Mating on Ideology Could Operate Through Olfactory Cues,2015-03-19,2015,ajps
AJPS,"Replication data for: The Relationship Between Genes, Psychological Traits, and Political Participation",2015-03-19,2015,ajps
AJPS,Replication data for: Partisanship in a Social Setting,2015-03-19,2015,ajps
AJPS,"Replication data for: Ministerial Responsiveness in Westminster Systems: Institutional Choices and House of Commons Debate, 1832--1915",2015-03-19,2015,ajps
AJPS,Replication data for: Presidents and Patronage,2015-03-19,2015,ajps
AJPS,Replication data for: Don't Stand So Close to Me: Spatial Contagion Effects and Party Competition,2015-03-19,2015,ajps
AJPS,"Replication data for: Immigration, Latinos, and White Partisan Politics: The New Democratic Defection",2015-03-19,2015,ajps
AJPS,Replication data for: Courting the President: How Circuit Court Judges Alter Their Behavior for Promotion to the Supreme Court,2015-03-19,2015,ajps
AJPS,Replication data for: Is the U.S. Supreme Court's Legitimacy Grounded in Performance Satisfaction and Ideology?,2015-03-19,2015,ajps
AJPS,Replication data for: The Basic Arithmetic of Legislative Decisions,2015-03-19,2015,ajps
AJPS,Replication data for: Regulation of Speech and Media Coverage of Corruption: An Empirical Analysis of the Mexican Press,2015-03-19,2015,ajps
AJPS,Replication data for: Xenophobic Rhetoric and Its Political Effects on Immigrants and Their Co-Ethnics,2015-03-19,2015,ajps
AJPS,Replication data for: The Distributive Politics of Enforcement,2015-03-19,2015,ajps
AJPS,Replication data for: The Public's Increasing Punitiveness and Its Influence on Mass Incarceration in the United States,2015-03-19,2015,ajps
AJPS,Replication data for: Rewarding Bad Behavior: How Governments Respond to Terrorism in Civil War,2015-03-19,2015,ajps
AJPS,Replication data for: Inclusion and Public Policy: Evidence from Sweden's Introduction of Noncitizen Suffrage,2015-03-19,2015,ajps
AJPS,Replication data for: Social Identity and Electoral Accountability,2015-03-19,2015,ajps
AJPS,Replication data for: Do Voters Respond to Party Manifestos or to a Wider Information Environment?,2015-03-19,2015,ajps
AJPS,"Replication data for: Parties and Policymaking in Multiparty Governments: The Legislative Median, Ministerial Autonomy, and the Coalition Compromise",2015-03-19,2015,ajps
AJPS,"Replication data for: On The Validity Of The Regression Discontinuity Design For Estimating Electoral Effects: New Evidence From Over 40,000 Close Races",2015-03-19,2015,ajps
AJPS,"Replication data for: Conflict, Cooperation, and Institutional Change on the Commons",2015-03-19,2015,ajps
AJPS,Replication data for: Comparative Politics and the Synthetic Control Method,2015-03-19,2015,ajps
AJPS,Replication data for: The Hidden American Immigration Consensus: A Conjoint Analysis of Attitudes toward Immigrants,2015-03-19,2015,ajps
AJPS,"Replication data for: Income, Democracy, and Leader Turnover",2015-03-19,2015,ajps
AJPS,Replication data for: Arguing for a Negligible Effect,2015-03-19,2015,ajps
AJPS,Replication data for: The Fates of Challengers in US House Elections: The Role of Extended Party Networks in Supporting Candidates and Shaping Electoral Outcomes,2015-03-19,2015,ajps
AJPS,Cardinals or Clerics? Congressional Committees and the Distribution of Pork,2015-03-16,2015,ajps
AJPS,Replication data for: Institutional Sources of Legitimate Authority,2015-03-16,2015,ajps
AJPS,Replication data for: Voter Learning in State Primary Elections,2015-03-16,2015,ajps
AJPS,Replication data for: Identifying Judicial Empathy: Does Having Daughters Cause Judges to Rule for Women's Issues?,2015-03-16,2015,ajps
AJPS,Replication data for: Rethinking the Comparative Perspective on Class and Representation: Evidence from Latin America,2015-03-16,2015,ajps
AJPS,Replication data for: “I Disrespectfully Agree:” The differential effects of partisan sorting on behavioral and issue polarization,2015-03-16,2015,ajps
AJPS,On Measuring Legislative Agenda Setting Power,2015-03-03,2015,ajps
AJPS,The Timeline of Elections: A Comparative Perspective,2015-03-01,2015,ajps
AJPS,Legislative Capacity and Executive Unilateralism,2015-02-25,2015,ajps
AJPS,Divided Government and the Fragmentation of American Law,2015-02-14,2015,ajps
AJPS,Voting Against Your Constituents? How Lobbying Affects Representation,2015-02-11,2015,ajps
AJPS,Does Regression Produce Representative Estimates of Causal Effects?,2015-02-10,2015,ajps
AJPS,Descriptive Representation and Judicial Outcomes in Multi-Ethnic Societies,2015-02-05,2015,ajps
AJPS,Voting Rights for Whom?: Examining the Effects of the Voting Rights Act on Latino Political Incorporation,2015-02-02,2015,ajps
AJPS,Opinion Backlash and Public Attitudes: Are Political Advances in Gay Rights Counterproductive?,2015-01-18,2015,ajps
AJPS,Campaign Contributions Facilitate Access to Congressional Officials: A Randomized Field Experiment,2015-01-05,2015,ajps
AJPS,Time Enough for Safety: Comment on “The Complications of Controlling Agency Time Discretion: FDA Review Deadlines and Postmarket Drug Safety”,2014-08-25,2014,ajps
